"","Cell_ID","clust_ID","X_position","Y_position","TSNE_D1","TSNE_D2","KERATIN","ASMA","CD45"
"1",57890,3,14259.4470046083,878.78801843318,-0.716032734050198,-2.69873035865663,6.24207980629595,6.86280129564005,8.01246873329766
"2",45070,3,12256.6722689076,2566.82352941176,-0.716032734050198,-2.69873035865663,6.78347745830041,8.84835724689172,7.3365785030226
"3",81156,4,7584.0081300813,10702.7032520325,-0.716032734050198,-2.69873035865663,7.96557521361212,9.83178915158049,5.1838823784568
"4",98197,3,11562.6788990826,11007.9357798165,-0.716032734050198,-2.69873035865663,8.40588228553619,7.6304389937883,7.22606888351943
"5",12559,3,6036.77837837838,5691.18918918919,-0.716032734050198,-2.69873035865663,6.07984660590558,7.9336205539342,7.79883131605877
"6",35525,1,10747.7977099237,981.606870229008,-0.716032734050198,-2.69873035865663,9.62099504440642,7.45969061159984,6.02695326096699
"7",40242,3,11514.658008658,2137.39393939394,-0.716032734050198,-2.69873035865663,6.52174259680079,7.63378444401668,6.92595659090396
"8",27831,2,9402.04761904762,2280.10714285714,-0.716032734050198,-2.69873035865663,6.92386294639055,8.43898194052204,6.33311045202695
"9",13246,2,6254.74008810573,5236.70925110132,-0.716032734050198,-2.69873035865663,6.12300469640822,7.32330446686786,6.74685721708088
"10",64719,4,2276.60465116279,9696.83720930233,-0.716032734050198,-2.69873035865663,6.49919235433535,8.62432330320554,5.72843727219996
"11",22298,1,8388.12592592593,4525.80740740741,-0.716032734050198,-2.69873035865663,9.57182882348801,6.23602887840272,7.49296248825995
"12",64361,4,2157.83888888889,7689.02222222222,-0.716032734050198,-2.69873035865663,6.41745823535727,8.19373808535765,5.30683653075631
"13",65572,4,2618.13367609255,10435.1799485861,-0.716032734050198,-2.69873035865663,6.56332964689567,9.57977170381425,5.43144057819166
"14",108657,4,14002.8463949843,7606.6394984326,-0.716032734050198,-2.69873035865663,7.88381612791247,8.85805078262458,5.70941963849967
"15",22746,3,8484.64285714286,5672.2619047619,-0.716032734050198,-2.69873035865663,6.69493664316793,7.82824805424667,7.19120647511017
"16",26600,3,9204.28813559322,2513.08474576271,-0.716032734050198,-2.69873035865663,6.23194840790023,9.05569069761536,7.27618124737655
"17",17569,4,7428.31212723658,3375.4731610338,-0.716032734050198,-2.69873035865663,5.9291290316328,9.58499491658526,5.78817722162234
"18",87651,2,9132.34417344173,6743.60162601626,-0.716032734050198,-2.69873035865663,6.96561248504473,7.55778560258249,6.79774682087288
"19",10508,4,5445.93233082707,5233.11278195489,-0.716032734050198,-2.69873035865663,5.73836549833773,7.52526700559233,5.58821971671894
"20",50091,1,13057.7922535211,4758.51056338028,-0.716032734050198,-2.69873035865663,10.5486389056464,5.96196683454972,6.67520139183627
"21",8317,3,4789.26860841424,4338.54368932039,-0.716032734050198,-2.69873035865663,6.01016402157707,8.12664060866336,6.87866969808704
"22",104231,2,12955.9098039216,6773.37254901961,-0.716032734050198,-2.69873035865663,7.2326906327242,6.19473346853389,6.32916152362509
