"","Cell_ID","clust_ID","X_position","Y_position","UMAP_D1","UMAP_D2","KERATIN","ASMA","CD45"
"1",57804,3,14242.6545454546,4537.25454545455,2.20106819588499,2.97097283790507,6.94284158310685,7.09588568924722,8.2038389358424
"2",45008,2,12242.1417910448,5073.0223880597,1.82707837009708,0.713481790466293,7.79251837621319,7.16606425955908,6.93122399038087
"3",80565,4,7418.20614035088,8242.4649122807,-2.86151483486962,-1.49183606602466,7.15684696589823,10.5039178763174,5.49083891904853
"4",97464,1,11386.8602150538,6573.97849462366,-1.73061269715528,3.08004895544381,10.1165590451585,5.403210030845,5.9139388304436
"5",12546,3,6026.85714285714,5717.17857142857,1.32040730846023,1.68831826045274,6.39275428380567,8.11386508400896,7.00332516531954
"6",35507,3,10741.2934782609,5256.64855072464,3.25005305409377,2.08835633735684,8.57708165145398,5.48306652987494,7.99564116278267
"7",40197,1,11509.2380952381,5515.81375661376,-3.59618509335263,4.54645020388541,9.65073944396537,4.00737166453061,5.4308853322629
"8",27817,2,9402.18128654971,610.116959064327,0.242697753539862,0.204925125170023,6.53121003628463,8.36691279016708,6.20994225954528
"9",13233,3,6249.61538461538,5379.88687782805,2.29783146580974,3.01054582646571,6.13518284714204,7.76481656916943,8.21342955989869
"10",64268,4,2112.08875739645,9295.43786982249,-0.161407748108476,-4.80591820036547,5.77046366904325,10.9102620969117,5.20880690387057
"11",22285,2,8380.5,5574.17647058824,-0.993123565418932,-1.35726017726705,6.55451979147717,7.69227441342132,6.24559363795812
"12",63914,4,1987.44642857143,8996.80357142857,3.34441497790365,-1.93561985352466,5.68011166127973,9.44374679369968,6.69484932277303
"13",65115,4,2424.35757575758,11053.5090909091,-0.114163588433674,-4.53304694932132,6.96222624648713,9.26013839749107,4.57402345699126
"14",107813,1,13802.8531073446,8662.03389830508,-2.87674575095593,4.70625394625766,10.5378268789193,4.57750281420264,5.57567085865323
"15",22733,4,8485.15931372549,3273.70343137255,-1.33844016580383,-2.78622148484365,6.0809926686532,10.4045244669463,5.80751666856944
"16",26587,3,9202.83620689655,771.146551724138,-0.225384712079758,-1.46131265274023,6.62460316066282,8.7284819236282,7.3274633011028
"17",17556,1,7419.7962962963,4305.5987654321,-3.11674224818892,3.50011154386794,10.0376930234744,5.48489938201036,5.77830188479145
"18",87019,3,8978.77528089888,8362.97752808989,2.71091699328103,2.68299037255906,6.85019162772404,7.11220839327597,8.17527559389394
"19",10495,4,5435.32876712329,5648.67123287671,-1.93716291948764,-3.51227203019909,5.63601194777811,9.64542664092004,5.68130961880414
"20",50020,1,13047.7393103448,3058.64827586207,-2.4455812020556,2.40776282655157,9.56387488647603,6.332313889716,6.64166463189107
"21",8305,3,4784.07657657658,4974.75675675676,2.82158267396643,1.8780009579919,5.94083485420471,9.54933837369448,7.39219530381071
"22",103425,3,12792.5640138408,9922.70588235294,5.19846865686592,2.02739527183774,7.09537993515302,7.2577052386739,7.47384536733519
"23",21262,4,8200.42585551331,2238.83650190114,-1.89825711569426,-3.74634795982563,5.8006469246983,9.93227360251802,5.28396582463496
"24",78785,4,6933.65714285714,9990.53506493506,-3.10537073599379,-1.31220790105026,7.45045098979869,9.30704037655362,5.21480870267167
"25",105437,3,13215.7803030303,10899.5340909091,-0.155162100188319,-1.49566594761945,7.54538974961182,9.06143029224551,6.95906031572499
"26",81802,1,7757.36708860759,7811.54068716094,-3.02142930347444,3.0215811939345,9.78635091732121,7.9028618708363,5.98786857759851
